origin,initial_converged,initial_iterations,initial_warnflag,initial_objective_value,initial_optimizer_message,initial_optimizer_status,initial_parameters,retry_attempted,retry_accepted,retry_count,retry_drift_offset,retry_converged,retry_iterations,retry_warnflag,retry_objective_value,retry_optimizer_message,retry_optimizer_status,retry_history,converged,iterations,warnflag,objective_value,optimizer_message,optimizer_status,parameters,forecast_is_finite,parameters_are_finite
2020-04-30,True,3,0,-3.01618100933388,,,"{'const': 0.0003483326983409862, 'ma.L1': -0.09199922333549837, 'ma.L2': -0.021575033526260497, 'sigma2': 0.00014051996260110912}",False,False,0,,,,,,,,[],True,3,0,-3.01618100933388,,,"{'const': 0.0003483326983409862, 'ma.L1': -0.09199922333549837, 'ma.L2': -0.021575033526260497, 'sigma2': 0.00014051996260110912}",True,True
2020-05-07,True,3,0,-3.0160371451123917,,,"{'const': 0.00034656664091092527, 'ma.L1': -0.09192831997509358, 'ma.L2': -0.022456763463375964, 'sigma2': 0.00014055857694561064}",False,False,0,,,,,,,,[],True,3,0,-3.0160371451123917,,,"{'const': 0.00034656664091092527, 'ma.L1': -0.09192831997509358, 'ma.L2': -0.022456763463375964, 'sigma2': 0.00014055857694561064}",True,True
2020-05-14,True,3,0,-3.015794115495897,,,"{'const': 0.00034499069559382705, 'ma.L1': -0.09153089375520589, 'ma.L2': -0.023196783718877, 'sigma2': 0.0001406282785488965}",False,False,0,,,,,,,,[],True,3,0,-3.015794115495897,,,"{'const': 0.00034499069559382705, 'ma.L1': -0.09153089375520589, 'ma.L2': -0.023196783718877, 'sigma2': 0.0001406282785488965}",True,True
2020-05-21,True,3,0,-3.015482032457306,,,"{'const': 0.00034976308384447857, 'ma.L1': -0.09185052574007857, 'ma.L2': -0.022451966438884426, 'sigma2': 0.0001407160365386338}",False,False,0,,,,,,,,[],True,3,0,-3.015482032457306,,,"{'const': 0.00034976308384447857, 'ma.L1': -0.09185052574007857, 'ma.L2': -0.022451966438884426, 'sigma2': 0.0001407160365386338}",True,True
2020-05-29,True,3,0,-3.015636784657643,,,"{'const': 0.00035404335421844387, 'ma.L1': -0.09165077430707382, 'ma.L2': -0.02240836270926537, 'sigma2': 0.00014067240490285392}",False,False,0,,,,,,,,[],True,3,0,-3.015636784657643,,,"{'const': 0.00035404335421844387, 'ma.L1': -0.09165077430707382, 'ma.L2': -0.02240836270926537, 'sigma2': 0.00014067240490285392}",True,True
2020-06-05,True,3,0,-3.0155314741580255,,,"{'const': 0.0003606540051851726, 'ma.L1': -0.09151941648737126, 'ma.L2': -0.021956231201796423, 'sigma2': 0.00014070163380514188}",False,False,0,,,,,,,,[],True,3,0,-3.0155314741580255,,,"{'const': 0.0003606540051851726, 'ma.L1': -0.09151941648737126, 'ma.L2': -0.021956231201796423, 'sigma2': 0.00014070163380514188}",True,True
2020-06-12,True,3,0,-3.013857568229678,,,"{'const': 0.0003535402329979762, 'ma.L1': -0.09123080661238969, 'ma.L2': -0.021991861741018585, 'sigma2': 0.00014117392256399208}",False,False,0,,,,,,,,[],True,3,0,-3.013857568229678,,,"{'const': 0.0003535402329979762, 'ma.L1': -0.09123080661238969, 'ma.L2': -0.021991861741018585, 'sigma2': 0.00014117392256399208}",True,True
2020-06-19,True,3,0,-3.0139666813748267,,,"{'const': 0.0003560213070236874, 'ma.L1': -0.09110816505689551, 'ma.L2': -0.022416651364916884, 'sigma2': 0.00014114283410636988}",False,False,0,,,,,,,,[],True,3,0,-3.0139666813748267,,,"{'const': 0.0003560213070236874, 'ma.L1': -0.09110816505689551, 'ma.L2': -0.022416651364916884, 'sigma2': 0.00014114283410636988}",True,True
2020-06-26,True,3,0,-3.013629921809147,,,"{'const': 0.00035176959538955107, 'ma.L1': -0.09164143545716365, 'ma.L2': -0.02186174091903081, 'sigma2': 0.00014123831314926072}",False,False,0,,,,,,,,[],True,3,0,-3.013629921809147,,,"{'const': 0.00035176959538955107, 'ma.L1': -0.09164143545716365, 'ma.L2': -0.02186174091903081, 'sigma2': 0.00014123831314926072}",True,True
2020-07-06,True,3,0,-3.0136504044787853,,,"{'const': 0.00035926019157941257, 'ma.L1': -0.09154001312559228, 'ma.L2': -0.02178197782954144, 'sigma2': 0.00014123145904636994}",False,False,0,,,,,,,,[],True,3,0,-3.0136504044787853,,,"{'const': 0.00035926019157941257, 'ma.L1': -0.09154001312559228, 'ma.L2': -0.02178197782954144, 'sigma2': 0.00014123145904636994}",True,True
2020-07-13,True,3,0,-3.0138482921712297,,,"{'const': 0.00035811929496875727, 'ma.L1': -0.09193183207029862, 'ma.L2': -0.02151815818927598, 'sigma2': 0.0001411755490545336}",False,False,0,,,,,,,,[],True,3,0,-3.0138482921712297,,,"{'const': 0.00035811929496875727, 'ma.L1': -0.09193183207029862, 'ma.L2': -0.02151815818927598, 'sigma2': 0.0001411755490545336}",True,True
2020-07-20,True,3,0,-3.0140502691282474,,,"{'const': 0.00036206862706759544, 'ma.L1': -0.09192228478668088, 'ma.L2': -0.021503022972410857, 'sigma2': 0.00014111872422143632}",False,False,0,,,,,,,,[],True,3,0,-3.0140502691282474,,,"{'const': 0.00036206862706759544, 'ma.L1': -0.09192228478668088, 'ma.L2': -0.021503022972410857, 'sigma2': 0.00014111872422143632}",True,True
2020-07-27,True,3,0,-3.0142713287140506,,,"{'const': 0.00036133884135275076, 'ma.L1': -0.091909127056871, 'ma.L2': -0.021606003116289286, 'sigma2': 0.0001410564122416425}",False,False,0,,,,,,,,[],True,3,0,-3.0142713287140506,,,"{'const': 0.00036133884135275076, 'ma.L1': -0.091909127056871, 'ma.L2': -0.021606003116289286, 'sigma2': 0.0001410564122416425}",True,True
2020-08-03,True,3,0,-3.014485306169739,,,"{'const': 0.0003635197806986288, 'ma.L1': -0.0920259379534415, 'ma.L2': -0.021393917458104907, 'sigma2': 0.00014099590458125088}",False,False,0,,,,,,,,[],True,3,0,-3.014485306169739,,,"{'const': 0.0003635197806986288, 'ma.L1': -0.0920259379534415, 'ma.L2': -0.021393917458104907, 'sigma2': 0.00014099590458125088}",True,True
2020-08-10,True,3,0,-3.0147860365712695,,,"{'const': 0.00036623422863717685, 'ma.L1': -0.09190295884400294, 'ma.L2': -0.021254590100586966, 'sigma2': 0.00014091129427266715}",False,False,0,,,,,,,,[],True,3,0,-3.0147860365712695,,,"{'const': 0.00036623422863717685, 'ma.L1': -0.09190295884400294, 'ma.L2': -0.021254590100586966, 'sigma2': 0.00014091129427266715}",True,True
2020-08-17,True,3,0,-3.0150225258464878,,,"{'const': 0.00036697316490367723, 'ma.L1': -0.09205149881864265, 'ma.L2': -0.021208168067520523, 'sigma2': 0.00014084464510252044}",False,False,0,,,,,,,,[],True,3,0,-3.0150225258464878,,,"{'const': 0.00036697316490367723, 'ma.L1': -0.09205149881864265, 'ma.L2': -0.021208168067520523, 'sigma2': 0.00014084464510252044}",True,True
2020-08-24,True,3,0,-3.0153108689322474,,,"{'const': 0.00036878112347070674, 'ma.L1': -0.09202371111707225, 'ma.L2': -0.02120513734334814, 'sigma2': 0.0001407632070067154}",False,False,0,,,,,,,,[],True,3,0,-3.0153108689322474,,,"{'const': 0.00036878112347070674, 'ma.L1': -0.09202371111707225, 'ma.L2': -0.02120513734334814, 'sigma2': 0.0001407632070067154}",True,True
2020-08-31,True,3,0,-3.015577299002785,,,"{'const': 0.0003712490375968854, 'ma.L1': -0.09190941832233478, 'ma.L2': -0.021016189731090935, 'sigma2': 0.00014068854176376377}",False,False,0,,,,,,,,[],True,3,0,-3.015577299002785,,,"{'const': 0.0003712490375968854, 'ma.L1': -0.09190941832233478, 'ma.L2': -0.021016189731090935, 'sigma2': 0.00014068854176376377}",True,True
2020-09-08,True,3,0,-3.0146802927184666,,,"{'const': 0.00036436665537186504, 'ma.L1': -0.09158594481178008, 'ma.L2': -0.020491931638990803, 'sigma2': 0.0001409416910391868}",False,False,0,,,,,,,,[],True,3,0,-3.0146802927184666,,,"{'const': 0.00036436665537186504, 'ma.L1': -0.09158594481178008, 'ma.L2': -0.020491931638990803, 'sigma2': 0.0001409416910391868}",True,True
2020-09-15,True,3,0,-3.014663368194057,,,"{'const': 0.0003668449358899879, 'ma.L1': -0.09228187025200467, 'ma.L2': -0.020337284257549586, 'sigma2': 0.00014094556042382748}",False,False,0,,,,,,,,[],True,3,0,-3.014663368194057,,,"{'const': 0.0003668449358899879, 'ma.L1': -0.09228187025200467, 'ma.L2': -0.020337284257549586, 'sigma2': 0.00014094556042382748}",True,True
2020-09-22,True,3,0,-3.014765869222665,,,"{'const': 0.0003629388727718241, 'ma.L1': -0.09209513571446366, 'ma.L2': -0.020398903887243705, 'sigma2': 0.00014091661802943169}",False,False,0,,,,,,,,[],True,3,0,-3.014765869222665,,,"{'const': 0.0003629388727718241, 'ma.L1': -0.09209513571446366, 'ma.L2': -0.020398903887243705, 'sigma2': 0.00014091661802943169}",True,True
2020-09-29,True,3,0,-3.0145654693158694,,,"{'const': 0.00036361246087453995, 'ma.L1': -0.0920933217145621, 'ma.L2': -0.02050720151798608, 'sigma2': 0.00014097322835484165}",False,False,0,,,,,,,,[],True,3,0,-3.0145654693158694,,,"{'const': 0.00036361246087453995, 'ma.L1': -0.0920933217145621, 'ma.L2': -0.02050720151798608, 'sigma2': 0.00014097322835484165}",True,True
2020-10-06,True,3,0,-3.014603490965389,,,"{'const': 0.0003645075677222518, 'ma.L1': -0.0925084492640376, 'ma.L2': -0.020193802323909108, 'sigma2': 0.00014096277059407817}",False,False,0,,,,,,,,[],True,3,0,-3.014603490965389,,,"{'const': 0.0003645075677222518, 'ma.L1': -0.0925084492640376, 'ma.L2': -0.020193802323909108, 'sigma2': 0.00014096277059407817}",True,True
2020-10-13,True,3,0,-3.014581090672307,,,"{'const': 0.0003705574183115937, 'ma.L1': -0.0923853094236924, 'ma.L2': -0.019792320642531527, 'sigma2': 0.00014096880848744965}",False,False,0,,,,,,,,[],True,3,0,-3.014581090672307,,,"{'const': 0.0003705574183115937, 'ma.L1': -0.0923853094236924, 'ma.L2': -0.019792320642531527, 'sigma2': 0.00014096880848744965}",True,True
2020-10-20,True,3,0,-3.0147817951610265,,,"{'const': 0.0003674975245207008, 'ma.L1': -0.09235247082047246, 'ma.L2': -0.01985771187581164, 'sigma2': 0.00014091223387128086}",False,False,0,,,,,,,,[],True,3,0,-3.0147817951610265,,,"{'const': 0.0003674975245207008, 'ma.L1': -0.09235247082047246, 'ma.L2': -0.01985771187581164, 'sigma2': 0.00014091223387128086}",True,True
2020-10-27,True,3,0,-3.0149274657298246,,,"{'const': 0.00036511322842483165, 'ma.L1': -0.09231120472201176, 'ma.L2': -0.01993675498161686, 'sigma2': 0.0001408713642732194}",False,False,0,,,,,,,,[],True,3,0,-3.0149274657298246,,,"{'const': 0.00036511322842483165, 'ma.L1': -0.09231120472201176, 'ma.L2': -0.01993675498161686, 'sigma2': 0.0001408713642732194}",True,True
2020-11-03,True,3,0,-3.0143344613829606,,,"{'const': 0.0003637637023922826, 'ma.L1': -0.09236845095235821, 'ma.L2': -0.019035927855508686, 'sigma2': 0.00014103758411008552}",False,False,0,,,,,,,,[],True,3,0,-3.0143344613829606,,,"{'const': 0.0003637637023922826, 'ma.L1': -0.09236845095235821, 'ma.L2': -0.019035927855508686, 'sigma2': 0.00014103758411008552}",True,True
2020-11-10,True,3,0,-3.014094706400406,,,"{'const': 0.00037107362664970704, 'ma.L1': -0.09137430021941761, 'ma.L2': -0.018167033138920062, 'sigma2': 0.00014110572784995583}",False,False,0,,,,,,,,[],True,3,0,-3.014094706400406,,,"{'const': 0.00037107362664970704, 'ma.L1': -0.09137430021941761, 'ma.L2': -0.018167033138920062, 'sigma2': 0.00014110572784995583}",True,True
2020-11-17,True,3,0,-3.014203896308415,,,"{'const': 0.00037345692707826017, 'ma.L1': -0.09145043924061194, 'ma.L2': -0.018137180116288877, 'sigma2': 0.0001410750558900188}",False,False,0,,,,,,,,[],True,3,0,-3.014203896308415,,,"{'const': 0.00037345692707826017, 'ma.L1': -0.09145043924061194, 'ma.L2': -0.018137180116288877, 'sigma2': 0.0001410750558900188}",True,True
2020-11-24,True,3,0,-3.014308956627084,,,"{'const': 0.0003741083293757161, 'ma.L1': -0.09141486542453649, 'ma.L2': -0.018333383963736356, 'sigma2': 0.00014104483226947288}",False,False,0,,,,,,,,[],True,3,0,-3.014308956627084,,,"{'const': 0.0003741083293757161, 'ma.L1': -0.09141486542453649, 'ma.L2': -0.018333383963736356, 'sigma2': 0.00014104483226947288}",True,True
2020-12-02,True,3,0,-3.0145960653198873,,,"{'const': 0.0003753066768013558, 'ma.L1': -0.0914502569260316, 'ma.L2': -0.018270328499232658, 'sigma2': 0.00014096418948803444}",False,False,0,,,,,,,,[],True,3,0,-3.0145960653198873,,,"{'const': 0.0003753066768013558, 'ma.L1': -0.0914502569260316, 'ma.L2': -0.018270328499232658, 'sigma2': 0.00014096418948803444}",True,True
2020-12-09,True,3,0,-3.0148707770954006,,,"{'const': 0.00037513508270767997, 'ma.L1': -0.09149464515580695, 'ma.L2': -0.018213063071067622, 'sigma2': 0.0001408870291722127}",False,False,0,,,,,,,,[],True,3,0,-3.0148707770954006,,,"{'const': 0.00037513508270767997, 'ma.L1': -0.09149464515580695, 'ma.L2': -0.018213063071067622, 'sigma2': 0.0001408870291722127}",True,True
2020-12-16,True,3,0,-3.01512882615862,,,"{'const': 0.00037607744889813253, 'ma.L1': -0.09150653134698979, 'ma.L2': -0.018231926017506637, 'sigma2': 0.00014081397615581983}",False,False,0,,,,,,,,[],True,3,0,-3.01512882615862,,,"{'const': 0.00037607744889813253, 'ma.L1': -0.09150653134698979, 'ma.L2': -0.018231926017506637, 'sigma2': 0.00014081397615581983}",True,True
2020-12-23,True,3,0,-3.0154491155529097,,,"{'const': 0.00037543778076653774, 'ma.L1': -0.09149281111640079, 'ma.L2': -0.018188815184168424, 'sigma2': 0.0001407238472176713}",False,False,0,,,,,,,,[],True,3,0,-3.0154491155529097,,,"{'const': 0.00037543778076653774, 'ma.L1': -0.09149281111640079, 'ma.L2': -0.018188815184168424, 'sigma2': 0.0001407238472176713}",True,True
2020-12-31,True,3,0,-3.015749036178239,,,"{'const': 0.00037756208559479825, 'ma.L1': -0.0914716801014886, 'ma.L2': -0.01820054683526504, 'sigma2': 0.0001406393006052565}",False,False,0,,,,,,,,[],True,3,0,-3.015749036178239,,,"{'const': 0.00037756208559479825, 'ma.L1': -0.0914716801014886, 'ma.L2': -0.01820054683526504, 'sigma2': 0.0001406393006052565}",True,True
2021-01-08,True,3,0,-3.015842160928632,,,"{'const': 0.00038004746626202563, 'ma.L1': -0.0913933383776998, 'ma.L2': -0.018160759966339524, 'sigma2': 0.00014061293618556915}",False,False,0,,,,,,,,[],True,3,0,-3.015842160928632,,,"{'const': 0.00038004746626202563, 'ma.L1': -0.0913933383776998, 'ma.L2': -0.018160759966339524, 'sigma2': 0.00014061293618556915}",True,True
2021-01-15,True,3,0,-3.0161357811945875,,,"{'const': 0.00037779045218707443, 'ma.L1': -0.09141148570216989, 'ma.L2': -0.01829314330403195, 'sigma2': 0.00014053078003264745}",False,False,0,,,,,,,,[],True,3,0,-3.0161357811945875,,,"{'const': 0.00037779045218707443, 'ma.L1': -0.09141148570216989, 'ma.L2': -0.01829314330403195, 'sigma2': 0.00014053078003264745}",True,True
2021-01-25,True,3,0,-3.016358460300858,,,"{'const': 0.00038070356782023785, 'ma.L1': -0.09136434242626829, 'ma.L2': -0.018468281244013056, 'sigma2': 0.0001404679117533655}",False,False,0,,,,,,,,[],True,3,0,-3.016358460300858,,,"{'const': 0.00038070356782023785, 'ma.L1': -0.09136434242626829, 'ma.L2': -0.018468281244013056, 'sigma2': 0.0001404679117533655}",True,True
2021-02-01,True,3,0,-3.0160562287669714,,,"{'const': 0.0003773452498977098, 'ma.L1': -0.09190710327131382, 'ma.L2': -0.01790100874301908, 'sigma2': 0.00014055250139793782}",False,False,0,,,,,,,,[],True,3,0,-3.0160562287669714,,,"{'const': 0.0003773452498977098, 'ma.L1': -0.09190710327131382, 'ma.L2': -0.01790100874301908, 'sigma2': 0.00014055250139793782}",True,True
2021-02-08,True,3,0,-3.0161972776343124,,,"{'const': 0.00038237279624001117, 'ma.L1': -0.09155611012056095, 'ma.L2': -0.017957597386286772, 'sigma2': 0.00014051290171992776}",False,False,0,,,,,,,,[],True,3,0,-3.0161972776343124,,,"{'const': 0.00038237279624001117, 'ma.L1': -0.09155611012056095, 'ma.L2': -0.017957597386286772, 'sigma2': 0.00014051290171992776}",True,True
2021-02-16,True,3,0,-3.016539268409535,,,"{'const': 0.00038279497959280417, 'ma.L1': -0.09155562214628787, 'ma.L2': -0.017966810448756834, 'sigma2': 0.0001404170069003668}",False,False,0,,,,,,,,[],True,3,0,-3.016539268409535,,,"{'const': 0.00038279497959280417, 'ma.L1': -0.09155562214628787, 'ma.L2': -0.017966810448756834, 'sigma2': 0.0001404170069003668}",True,True
2021-02-23,True,3,0,-3.0168429771526175,,,"{'const': 0.00038078932722669016, 'ma.L1': -0.09152238925176379, 'ma.L2': -0.017926335872675593, 'sigma2': 0.00014033172560240742}",False,False,0,,,,,,,,[],True,3,0,-3.0168429771526175,,,"{'const': 0.00038078932722669016, 'ma.L1': -0.09152238925176379, 'ma.L2': -0.017926335872675593, 'sigma2': 0.00014033172560240742}",True,True
2021-03-02,True,3,0,-3.0165534577568325,,,"{'const': 0.00038017081587085545, 'ma.L1': -0.09189212625153864, 'ma.L2': -0.018556685776660895, 'sigma2': 0.00014041311985661024}",False,False,0,,,,,,,,[],True,3,0,-3.0165534577568325,,,"{'const': 0.00038017081587085545, 'ma.L1': -0.09189212625153864, 'ma.L2': -0.018556685776660895, 'sigma2': 0.00014041311985661024}",True,True
2021-03-09,True,3,0,-3.016471253347908,,,"{'const': 0.0003800430370273485, 'ma.L1': -0.0919612234241754, 'ma.L2': -0.01871475344189715, 'sigma2': 0.00014043580707719377}",False,False,0,,,,,,,,[],True,3,0,-3.016471253347908,,,"{'const': 0.0003800430370273485, 'ma.L1': -0.0919612234241754, 'ma.L2': -0.01871475344189715, 'sigma2': 0.00014043580707719377}",True,True
2021-03-16,True,3,0,-3.016722693738759,,,"{'const': 0.00038300063535997604, 'ma.L1': -0.09176002282251873, 'ma.L2': -0.018528163480410396, 'sigma2': 0.0001403655319962784}",False,False,0,,,,,,,,[],True,3,0,-3.016722693738759,,,"{'const': 0.00038300063535997604, 'ma.L1': -0.09176002282251873, 'ma.L2': -0.018528163480410396, 'sigma2': 0.0001403655319962784}",True,True
2021-03-23,True,3,0,-3.016900396195895,,,"{'const': 0.00038092393432537317, 'ma.L1': -0.09183602307194656, 'ma.L2': -0.01857855613194293, 'sigma2': 0.00014031576194882268}",False,False,0,,,,,,,,[],True,3,0,-3.016900396195895,,,"{'const': 0.00038092393432537317, 'ma.L1': -0.09183602307194656, 'ma.L2': -0.01857855613194293, 'sigma2': 0.00014031576194882268}",True,True
2021-03-30,True,3,0,-3.0170933331635497,,,"{'const': 0.0003825131157434335, 'ma.L1': -0.0917349574869474, 'ma.L2': -0.018808102858351553, 'sigma2': 0.00014026151020550553}",False,False,0,,,,,,,,[],True,3,0,-3.0170933331635497,,,"{'const': 0.0003825131157434335, 'ma.L1': -0.0917349574869474, 'ma.L2': -0.018808102858351553, 'sigma2': 0.00014026151020550553}",True,True
2021-04-07,True,3,0,-3.017270856305929,,,"{'const': 0.0003863922520316037, 'ma.L1': -0.0915275530419246, 'ma.L2': -0.01876955087470291, 'sigma2': 0.00014021169603806573}",False,False,0,,,,,,,,[],True,3,0,-3.017270856305929,,,"{'const': 0.0003863922520316037, 'ma.L1': -0.0915275530419246, 'ma.L2': -0.01876955087470291, 'sigma2': 0.00014021169603806573}",True,True
2021-04-14,True,3,0,-3.0175759292704867,,,"{'const': 0.0003878157522216629, 'ma.L1': -0.09148538379634093, 'ma.L2': -0.018732630595765066, 'sigma2': 0.0001401263009040543}",False,False,0,,,,,,,,[],True,3,0,-3.0175759292704867,,,"{'const': 0.0003878157522216629, 'ma.L1': -0.09148538379634093, 'ma.L2': -0.018732630595765066, 'sigma2': 0.0001401263009040543}",True,True
2021-04-21,True,3,0,-3.0177918679273597,,,"{'const': 0.0003890574633105209, 'ma.L1': -0.09152507933059217, 'ma.L2': -0.018829634305195672, 'sigma2': 0.00014006555953171543}",False,False,0,,,,,,,,[],True,3,0,-3.0177918679273597,,,"{'const': 0.0003890574633105209, 'ma.L1': -0.09152507933059217, 'ma.L2': -0.018829634305195672, 'sigma2': 0.00014006555953171543}",True,True
2021-04-28,True,3,0,-3.0180523559443997,,,"{'const': 0.00038927454108177845, 'ma.L1': -0.09166732808865172, 'ma.L2': -0.018686290841601616, 'sigma2': 0.00013999273015941478}",False,False,0,,,,,,,,[],True,3,0,-3.0180523559443997,,,"{'const': 0.00038927454108177845, 'ma.L1': -0.09166732808865172, 'ma.L2': -0.018686290841601616, 'sigma2': 0.00013999273015941478}",True,True
2021-05-05,True,3,0,-3.018342524192893,,,"{'const': 0.00038845023847898806, 'ma.L1': -0.09172370612913022, 'ma.L2': -0.018623588900418857, 'sigma2': 0.00013991149358045683}",False,False,0,,,,,,,,[],True,3,0,-3.018342524192893,,,"{'const': 0.00038845023847898806, 'ma.L1': -0.09172370612913022, 'ma.L2': -0.018623588900418857, 'sigma2': 0.00013991149358045683}",True,True
2021-05-12,True,3,0,-3.018276867252663,,,"{'const': 0.00038476696519417977, 'ma.L1': -0.09142482696993681, 'ma.L2': -0.018636992943496127, 'sigma2': 0.00013993027130797993}",False,False,0,,,,,,,,[],True,3,0,-3.018276867252663,,,"{'const': 0.00038476696519417977, 'ma.L1': -0.09142482696993681, 'ma.L2': -0.018636992943496127, 'sigma2': 0.00013993027130797993}",True,True
2021-05-19,True,3,0,-3.0184200346163266,,,"{'const': 0.00038626379882396913, 'ma.L1': -0.09147066151245226, 'ma.L2': -0.01923681731296757, 'sigma2': 0.00013988978235255077}",False,False,0,,,,,,,,[],True,3,0,-3.0184200346163266,,,"{'const': 0.00038626379882396913, 'ma.L1': -0.09147066151245226, 'ma.L2': -0.01923681731296757, 'sigma2': 0.00013988978235255077}",True,True
2021-05-26,True,3,0,-3.018670522927444,,,"{'const': 0.0003887290214739339, 'ma.L1': -0.09153324427541798, 'ma.L2': -0.01920230655423557, 'sigma2': 0.00013981954580257115}",False,False,0,,,,,,,,[],True,3,0,-3.018670522927444,,,"{'const': 0.0003887290214739339, 'ma.L1': -0.09153324427541798, 'ma.L2': -0.01920230655423557, 'sigma2': 0.00013981954580257115}",True,True
2021-06-03,True,3,0,-3.0190104431944653,,,"{'const': 0.00038838457274629166, 'ma.L1': -0.0915399660764167, 'ma.L2': -0.0191924111249719, 'sigma2': 0.00013972461160361002}",False,False,0,,,,,,,,[],True,3,0,-3.0190104431944653,,,"{'const': 0.00038838457274629166, 'ma.L1': -0.0915399660764167, 'ma.L2': -0.0191924111249719, 'sigma2': 0.00013972461160361002}",True,True
2021-06-10,True,3,0,-3.0193151304684647,,,"{'const': 0.00038967895966248166, 'ma.L1': -0.09158671624842782, 'ma.L2': -0.019173916008814927, 'sigma2': 0.00013963928048375018}",False,False,0,,,,,,,,[],True,3,0,-3.0193151304684647,,,"{'const': 0.00038967895966248166, 'ma.L1': -0.09158671624842782, 'ma.L2': -0.019173916008814927, 'sigma2': 0.00013963928048375018}",True,True
2021-06-17,False,2,2,-3.0196398774247513,,,"{'const': 0.0003888973270382393, 'ma.L1': -0.09156137548421758, 'ma.L2': -0.019185278128397733, 'sigma2': 0.00013954872205458295}",True,True,1,1e-06,True,1.0,0.0,-3.019639887297554,,,"[{'attempt': 1, 'drift_offset': 1e-06, 'converged': True, 'iterations': 1.0, 'warnflag': 0.0, 'objective_value': -3.019639887297554}]",True,1,0,-3.019639887297554,,,"{'const': 0.0003897726946947518, 'ma.L1': -0.09156137396090568, 'ma.L2': -0.01918527884134826, 'sigma2': 0.0001395430830311367}",True,True
2021-06-24,True,3,0,-3.0197773007128044,,,"{'const': 0.0003900718393023369, 'ma.L1': -0.0916602812987677, 'ma.L2': -0.019172650509235226, 'sigma2': 0.00013951012575502596}",False,False,0,,,,,,,,[],True,3,0,-3.0197773007128044,,,"{'const': 0.0003900718393023369, 'ma.L1': -0.0916602812987677, 'ma.L2': -0.019172650509235226, 'sigma2': 0.00013951012575502596}",True,True
2021-07-01,True,3,0,-3.020104264172782,,,"{'const': 0.0003915402477451065, 'ma.L1': -0.09162575991317717, 'ma.L2': -0.019159120993183936, 'sigma2': 0.00013941892192125555}",False,False,0,,,,,,,,[],True,3,0,-3.020104264172782,,,"{'const': 0.0003915402477451065, 'ma.L1': -0.09162575991317717, 'ma.L2': -0.019159120993183936, 'sigma2': 0.00013941892192125555}",True,True
2021-07-09,False,2,2,-3.0203376047661017,,,"{'const': 0.00039289193146493386, 'ma.L1': -0.0917054415926491, 'ma.L2': -0.01908601546966265, 'sigma2': 0.0001393537809477702}",True,True,1,1e-06,True,1.0,0.0,-3.0203376137476057,,,"[{'attempt': 1, 'drift_offset': 1e-06, 'converged': True, 'iterations': 1.0, 'warnflag': 0.0, 'objective_value': -3.0203376137476057}]",True,1,0,-3.0203376137476057,,,"{'const': 0.00039376346673646045, 'ma.L1': -0.09170544006266115, 'ma.L2': -0.019086016178800458, 'sigma2': 0.00013934812380764314}",True,True
2021-07-16,True,3,0,-3.0206289674711893,,,"{'const': 0.0003913676707538613, 'ma.L1': -0.09165550802122902, 'ma.L2': -0.019147670250012547, 'sigma2': 0.00013927297592247152}",False,False,0,,,,,,,,[],True,3,0,-3.0206289674711893,,,"{'const': 0.0003913676707538613, 'ma.L1': -0.09165550802122902, 'ma.L2': -0.019147670250012547, 'sigma2': 0.00013927297592247152}",True,True
2021-07-23,True,3,0,-3.0206806524805385,,,"{'const': 0.0003937373916829429, 'ma.L1': -0.09156742528405727, 'ma.L2': -0.01922806563004144, 'sigma2': 0.00013925800327646857}",False,False,0,,,,,,,,[],True,3,0,-3.0206806524805385,,,"{'const': 0.0003937373916829429, 'ma.L1': -0.09156742528405727, 'ma.L2': -0.01922806563004144, 'sigma2': 0.00013925800327646857}",True,True
2021-07-30,True,3,0,-3.0209950837677764,,,"{'const': 0.00039309247727030964, 'ma.L1': -0.09156867456515397, 'ma.L2': -0.01927822869340277, 'sigma2': 0.00013917078619054497}",False,False,0,,,,,,,,[],True,3,0,-3.0209950837677764,,,"{'const': 0.00039309247727030964, 'ma.L1': -0.09156867456515397, 'ma.L2': -0.01927822869340277, 'sigma2': 0.00013917078619054497}",True,True
2021-08-06,True,3,0,-3.021283715476012,,,"{'const': 0.0003940376753086652, 'ma.L1': -0.09162764682855595, 'ma.L2': -0.019272606834692747, 'sigma2': 0.00013909026758342924}",False,False,0,,,,,,,,[],True,3,0,-3.021283715476012,,,"{'const': 0.0003940376753086652, 'ma.L1': -0.09162764682855595, 'ma.L2': -0.019272606834692747, 'sigma2': 0.00013909026758342924}",True,True
2021-08-13,True,3,0,-3.021623207596065,,,"{'const': 0.0003948399188826607, 'ma.L1': -0.09161668482113089, 'ma.L2': -0.019272858126567146, 'sigma2': 0.0001389958430108357}",False,False,0,,,,,,,,[],True,3,0,-3.021623207596065,,,"{'const': 0.0003948399188826607, 'ma.L1': -0.09161668482113089, 'ma.L2': -0.019272858126567146, 'sigma2': 0.0001389958430108357}",True,True
2021-08-20,True,3,0,-3.021847502455369,,,"{'const': 0.00039373649174796613, 'ma.L1': -0.09155004808452115, 'ma.L2': -0.019403075172742673, 'sigma2': 0.00013893331909875512}",False,False,0,,,,,,,,[],True,3,0,-3.021847502455369,,,"{'const': 0.00039373649174796613, 'ma.L1': -0.09155004808452115, 'ma.L2': -0.019403075172742673, 'sigma2': 0.00013893331909875512}",True,True
