origin,forecast_origin,training_data_end,validation_start,validation_end,scaler_fit_end,scaler_mean,scaler_std,context_length,patch_length,patch_stride,prediction_length,window_stride,num_training_windows,num_validation_windows,epochs_trained,best_epoch,early_stopped,best_validation_loss,training_elapsed_seconds,inference_elapsed_seconds,num_parameters,forecast_is_finite,parameters_are_finite,training_warning,training_exception,model_identifier,model_configuration,transformers_version,device
2025-01-08,2025-01-08,2024-01-08,2024-01-09,2025-01-08,2024-01-08,138.10472106933594,109.4008560180664,252,21,7,20,5,1504,47,12,7,True,0.23699083924293518,7.67210610001348,0.0013541999505832791,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-01-16,2025-01-16,2024-01-16,2024-01-17,2025-01-16,2024-01-16,138.31228637695312,109.67228698730469,252,21,7,20,5,1505,47,9,4,True,0.2669685184955597,5.732131900032982,0.0013288999907672405,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-01-24,2025-01-24,2024-01-23,2024-01-24,2025-01-24,2024-01-23,138.52223205566406,109.95013427734375,252,21,7,20,5,1506,47,9,4,True,0.19576825201511383,5.813792999950238,0.0012351999757811427,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-01-31,2025-01-31,2024-01-30,2024-01-31,2025-01-31,2024-01-30,138.7373046875,110.24272918701172,252,21,7,20,5,1507,47,9,4,True,0.19328315556049347,5.67440290004015,0.0011724999640136957,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-02-07,2025-02-07,2024-02-06,2024-02-07,2025-02-07,2024-02-06,138.9533233642578,110.53756713867188,252,21,7,20,5,1508,47,9,4,True,0.23681189119815826,5.586369100026786,0.0012344999704509974,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-02-14,2025-02-14,2024-02-13,2024-02-14,2025-02-14,2024-02-13,139.17401123046875,110.84596252441406,252,21,7,20,5,1509,47,15,10,True,0.24633139371871948,9.500642900005914,0.0014201999874785542,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-02-24,2025-02-24,2024-02-21,2024-02-22,2025-02-24,2024-02-21,139.39459228515625,111.15319061279297,252,21,7,20,5,1510,47,14,9,True,0.2808744013309479,9.066855399985798,0.001240900019183755,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-03-03,2025-03-03,2024-02-28,2024-02-29,2025-03-03,2024-02-28,139.6199188232422,111.47444152832031,252,21,7,20,5,1511,47,17,12,True,0.2120835781097412,10.92535679996945,0.0011405000695958734,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-03-10,2025-03-10,2024-03-06,2024-03-07,2025-03-10,2024-03-06,139.84689331054688,111.800048828125,252,21,7,20,5,1512,47,18,13,True,0.20027150213718414,11.429373699938878,0.0014118999242782593,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-03-17,2025-03-17,2024-03-13,2024-03-14,2025-03-17,2024-03-13,140.0760955810547,112.13187408447266,252,21,7,20,5,1513,47,9,4,True,0.1968107670545578,5.75107860006392,0.001137399929575622,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-03-24,2025-03-24,2024-03-20,2024-03-21,2025-03-24,2024-03-20,140.3061981201172,112.46569061279297,252,21,7,20,5,1514,47,16,11,True,0.18160924315452576,10.292959099984728,0.0011650000233203173,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-03-31,2025-03-31,2024-03-27,2024-03-28,2025-03-31,2024-03-27,140.54010009765625,112.8107681274414,252,21,7,20,5,1515,47,9,4,True,0.15843600034713745,5.827405699994415,0.0015469000209122896,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-04-07,2025-04-07,2024-04-04,2024-04-05,2025-04-07,2024-04-04,140.77264404296875,113.15044403076172,252,21,7,20,5,1516,47,12,7,True,0.2140752524137497,7.6147157999221236,0.0012010999489575624,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-04-14,2025-04-14,2024-04-11,2024-04-12,2025-04-14,2024-04-11,141.00387573242188,113.48501586914062,252,21,7,20,5,1517,47,15,10,True,0.18878920376300812,9.934176599956118,0.0011989999329671264,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-04-22,2025-04-22,2024-04-18,2024-04-19,2025-04-22,2024-04-18,141.22621154785156,113.79072570800781,252,21,7,20,5,1518,47,21,16,True,0.13367731869220734,13.404472199967131,0.001307999948039651,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-04-29,2025-04-29,2024-04-25,2024-04-26,2025-04-29,2024-04-25,141.4470977783203,114.09122467041016,252,21,7,20,5,1519,47,8,3,True,0.18227405846118927,5.192635599989444,0.0011696999426931143,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-05-06,2025-05-06,2024-05-02,2024-05-03,2025-05-06,2024-05-02,141.66969299316406,114.39624786376953,252,21,7,20,5,1520,47,11,6,True,0.16501018404960632,7.003892100066878,0.0015314000193029642,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-05-13,2025-05-13,2024-05-09,2024-05-10,2025-05-13,2024-05-09,141.89901733398438,114.72134399414062,252,21,7,20,5,1521,47,8,3,True,0.1716996431350708,5.056077999994159,0.0012263000244274735,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-05-20,2025-05-20,2024-05-16,2024-05-17,2025-05-20,2024-05-16,142.1331329345703,115.06080627441406,252,21,7,20,5,1522,47,15,10,True,0.17003579437732697,9.60299629997462,0.0012833999935537577,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-05-28,2025-05-28,2024-05-23,2024-05-24,2025-05-28,2024-05-23,142.36981201171875,115.40750122070312,252,21,7,20,5,1523,47,14,9,True,0.13047519326210022,8.922510299948044,0.0015138000017032027,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-06-04,2025-06-04,2024-05-31,2024-06-03,2025-06-04,2024-05-31,142.60479736328125,115.74777221679688,252,21,7,20,5,1524,47,12,7,True,0.14842653274536133,7.690463000093587,0.0011621000012382865,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-06-11,2025-06-11,2024-06-07,2024-06-10,2025-06-11,2024-06-07,142.8424835205078,116.0957260131836,252,21,7,20,5,1525,47,23,18,True,0.11835183948278427,14.82401129999198,0.001193300005979836,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-06-18,2025-06-18,2024-06-14,2024-06-17,2025-06-18,2024-06-14,143.08473205566406,116.45760345458984,252,21,7,20,5,1526,47,17,12,True,0.10008310526609421,10.92246640007943,0.0016310999635607004,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-06-26,2025-06-26,2024-06-24,2024-06-25,2025-06-26,2024-06-24,143.3308868408203,116.83128356933594,252,21,7,20,5,1527,47,17,12,True,0.10876874625682831,10.916044399957173,0.001369000063277781,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-07-03,2025-07-03,2024-07-01,2024-07-02,2025-07-03,2024-07-01,143.5769500732422,117.2034683227539,252,21,7,20,5,1528,47,11,6,True,0.13636137545108795,7.092920699971728,0.001245299936272204,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-07-11,2025-07-11,2024-07-09,2024-07-10,2025-07-11,2024-07-09,143.82762145996094,117.58998107910156,252,21,7,20,5,1529,47,8,3,True,0.1289239525794983,5.230790000059642,0.0012522999895736575,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-07-18,2025-07-18,2024-07-16,2024-07-17,2025-07-18,2024-07-16,144.08267211914062,117.99009704589844,252,21,7,20,5,1530,47,13,8,True,0.08671099692583084,8.492838100064546,0.001463599968701601,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-07-25,2025-07-25,2024-07-23,2024-07-24,2025-07-25,2024-07-23,144.3328094482422,118.37232971191406,252,21,7,20,5,1531,47,15,10,True,0.09879011660814285,9.763747700024396,0.0011860000668093562,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-08-01,2025-08-01,2024-07-30,2024-07-31,2025-08-01,2024-07-30,144.57571411132812,118.72956848144531,252,21,7,20,5,1532,47,10,5,True,0.09323092550039291,6.912856700015254,0.0011922999983653426,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-08-08,2025-08-08,2024-08-06,2024-08-07,2025-08-08,2024-08-06,144.81283569335938,119.06764221191406,252,21,7,20,5,1533,47,18,13,True,0.08501315861940384,11.820908699999563,0.0014875000342726707,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-08-15,2025-08-15,2024-08-13,2024-08-14,2025-08-15,2024-08-13,145.048583984375,119.40026092529297,252,21,7,20,5,1534,47,19,14,True,0.08059938997030258,12.306992399971932,0.0014067000010982156,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-08-22,2025-08-22,2024-08-20,2024-08-21,2025-08-22,2024-08-20,145.2977752685547,119.77520751953125,252,21,7,20,5,1535,47,9,4,True,0.09695816040039062,5.899066700018011,0.00155409995932132,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-08-29,2025-08-29,2024-08-27,2024-08-28,2025-08-29,2024-08-27,145.55059814453125,120.1609115600586,252,21,7,20,5,1536,47,13,8,True,0.0763717070221901,8.3614654999692,0.001171699957922101,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-09-08,2025-09-08,2024-09-04,2024-09-05,2025-09-08,2024-09-04,145.80087280273438,120.53711700439453,252,21,7,20,5,1537,47,21,16,True,0.07530278712511063,13.855666699935682,0.0011755001032724977,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-09-15,2025-09-15,2024-09-11,2024-09-12,2025-09-15,2024-09-11,146.04547119140625,120.89368438720703,252,21,7,20,5,1538,47,10,5,True,0.07959048449993134,7.080257499939762,0.0017595000099390745,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-09-22,2025-09-22,2024-09-18,2024-09-19,2025-09-22,2024-09-18,146.29818725585938,121.27574920654297,252,21,7,20,5,1539,47,18,13,True,0.07215136289596558,12.11544620001223,0.0013874999713152647,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-09-29,2025-09-29,2024-09-25,2024-09-26,2025-09-29,2024-09-25,146.55657958984375,121.67561340332031,252,21,7,20,5,1540,47,14,9,True,0.07293498516082764,9.188998199999332,0.0013431999832391739,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-10-06,2025-10-06,2024-10-02,2024-10-03,2025-10-06,2024-10-02,146.81546020507812,122.07584381103516,252,21,7,20,5,1541,47,8,3,True,0.07809850573539734,5.364209300023504,0.001124100061133504,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-10-13,2025-10-13,2024-10-09,2024-10-10,2025-10-13,2024-10-09,147.07449340820312,122.47534942626953,252,21,7,20,5,1542,47,15,10,True,0.06607934087514877,9.66933980002068,0.001197099918499589,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-10-20,2025-10-20,2024-10-16,2024-10-17,2025-10-20,2024-10-16,147.3385009765625,122.89049530029297,252,21,7,20,5,1543,47,11,6,True,0.07336517423391342,7.132786800037138,0.001242100028321147,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-10-27,2025-10-27,2024-10-23,2024-10-24,2025-10-27,2024-10-23,147.60336303710938,123.30726623535156,252,21,7,20,5,1544,47,18,13,True,0.06528812646865845,11.755228099995293,0.0011386999394744635,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-11-03,2025-11-03,2024-10-30,2024-10-31,2025-11-03,2024-10-30,147.86654663085938,123.71693420410156,252,21,7,20,5,1545,47,10,5,True,0.07145804911851883,6.464371799957007,0.0011559000704437494,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
